time,date,x,y,z,r,latitude,longitude,anomaly
0.007805555598110914,Fri Jul 12 16:02:55 2019,-0.34930419921875,0.7266082763671875,9.921554565429688,9.95425627586892,empty,empty,0
0.029805555598044542,Fri Jul 12 16:02:55 2019,-0.23565673828125,0.666778564453125,9.716964721679688,9.742665505634438,empty,empty,0
0.0578055555982937,Fri Jul 12 16:02:55 2019,-0.2440185546875,0.47296142578125,9.710983276367188,9.725555704389958,empty,empty,0
0.07980555559822822,Fri Jul 12 16:02:55 2019,-0.0980682373046875,0.61773681640625,9.69781494140625,9.717964333710745,empty,empty,0
0.10780555559847471,Fri Jul 12 16:02:55 2019,-0.1925811767578125,0.4933013916015625,9.831817626953123,9.84606884102806,empty,empty,0
0.12980555559840923,Fri Jul 12 16:02:55 2019,-0.2559967041015625,0.6584014892578125,9.951461791992188,9.976503326869995,empty,empty,0
0.15480555559804454,Fri Jul 12 16:02:55 2019,-0.4306640625,0.553131103515625,9.88446044921875,9.909287760710917,30.260986,120.079125,0
0.174805555598482,Fri Jul 12 16:02:55 2019,-0.4163055419921875,0.559112548828125,9.916763305664062,9.941232901764034,30.260986,120.079125,0
0.19480555559800905,Fri Jul 12 16:02:55 2019,-0.3887939453125,0.6260986328125,10.066314697265623,10.093257740408065,30.260986,120.079125,0
0.2218055555980527,Fri Jul 12 16:02:55 2019,-0.2440185546875,0.5878143310546875,9.86651611328125,9.88702235035724,30.260986,120.079125,0
0.24480555559819095,Fri Jul 12 16:02:55 2019,-0.29547119140625,0.5782470703125,9.748062133789062,9.76966674270357,30.260986,120.079125,0
0.26680555559812547,Fri Jul 12 16:02:55 2019,-0.2272796630859375,0.49688720703125,9.7373046875,9.752623007118302,30.260986,120.079125,0
0.2898055555982637,Fri Jul 12 16:02:55 2019,-0.1937713623046875,0.5698699951171875,9.786361694335938,9.80485463250476,30.260986,120.079125,0
0.31580555559810364,Fri Jul 12 16:02:55 2019,-0.2105255126953125,0.6440582275390625,9.609283447265623,9.633143846213938,30.260986,120.079125,0
0.3398055555984465,Fri Jul 12 16:02:55 2019,-0.2464141845703125,0.5567169189453125,9.726531982421877,9.74556709911091,30.260986,120.079125,0
0.36980555559819095,Fri Jul 12 16:02:55 2019,-0.2045440673828125,0.632080078125,9.898818969726562,9.921087666989061,30.260986,120.079125,0
0.39480555559782715,Fri Jul 12 16:02:55 2019,-0.3146209716796875,0.600982666015625,10.092636108398438,10.115407561597301,30.260986,120.079125,0
0.4238055555982765,Fri Jul 12 16:02:55 2019,-0.336151123046875,0.6871185302734375,9.811477661132812,9.841251106799328,30.260986,120.079125,0
0.4458055555982128,Fri Jul 12 16:02:55 2019,-0.165069580078125,0.583038330078125,9.651153564453123,9.670157536734534,30.260986,120.079125,0
0.47280555559825554,Fri Jul 12 16:02:55 2019,-0.2284698486328125,0.5866241455078125,9.797119140625,9.81732498267363,30.260986,120.079125,0
0.4958055555983947,Fri Jul 12 16:02:55 2019,0.021575927734375,0.5997772216796875,9.681076049804688,9.699661422874787,30.260986,120.079125,0
0.5238055555977317,Fri Jul 12 16:02:55 2019,0.0873870849609375,0.5459442138671875,9.48486328125,9.500964322176856,30.260986,120.079125,0
0.5468055555978717,Fri Jul 12 16:02:56 2019,0.0120086669921875,0.642852783203125,9.67987060546875,9.701200897186537,30.260986,120.079125,0
0.5708055555982128,Fri Jul 12 16:02:56 2019,-0.053802490234375,0.543548583984375,9.810287475585938,9.825481165049636,30.260986,120.079125,0
0.595805555597849,Fri Jul 12 16:02:56 2019,-0.161468505859375,0.5914154052734375,10.060333251953123,10.078995455913894,30.260986,120.079125,0
0.6238055555980972,Fri Jul 12 16:02:56 2019,-0.429473876953125,0.6033782958984375,10.057937622070312,10.085168436293165,30.260986,120.079125,0
0.6468055555982355,Fri Jul 12 16:02:56 2019,-0.40673828125,0.5519256591796875,10.181167602539062,10.2042261692735,30.260986,120.079125,0
0.6738055555982765,Fri Jul 12 16:02:56 2019,-0.513214111328125,0.62371826171875,10.185958862304688,10.217933799875158,empty,empty,0
0.6968055555984165,Fri Jul 12 16:02:56 2019,-0.3816070556640625,0.65960693359375,9.9658203125,9.99491269360644,empty,empty,0
0.7248055555977535,Fri Jul 12 16:02:56 2019,-0.417510986328125,0.6045684814453125,9.873687744140623,9.900986220637547,empty,empty,0
0.746805555597688,Fri Jul 12 16:02:56 2019,-0.3229827880859375,0.600982666015625,9.958633422851562,9.981977644584628,empty,empty,0
0.7708055555980309,Fri Jul 12 16:02:56 2019,-0.27154541015625,0.6165313720703125,9.813873291015623,9.836968883484062,empty,empty,0
0.7968055555978717,Fri Jul 12 16:02:56 2019,-0.200958251953125,0.6679840087890625,9.666717529296877,9.691853003747088,empty,empty,0
0.8208055555982128,Fri Jul 12 16:02:56 2019,-0.2643585205078125,0.547149658203125,9.9658203125,9.984329355388596,empty,empty,0
0.8418055555979427,Fri Jul 12 16:02:56 2019,-0.282318115234375,0.660797119140625,10.102203369140623,10.127727744283524,empty,empty,0
0.8668055555984875,Fri Jul 12 16:02:56 2019,-0.423492431640625,0.5351715087890625,9.86651611328125,9.890090727446085,empty,empty,0
0.8908055555979226,Fri Jul 12 16:02:56 2019,-0.407928466796875,0.62371826171875,9.928726196289062,9.956657771807837,empty,empty,0
0.9168055555977634,Fri Jul 12 16:02:56 2019,-0.3875885009765625,0.5423583984375,9.781570434570312,9.804259158391572,empty,empty,0
0.9418055555983083,Fri Jul 12 16:02:56 2019,-0.266754150390625,0.512451171875,9.894027709960938,9.910880299235863,empty,empty,0
