time,date,x,y,z,r,latitude,longitude,anomaly
54.6998,Sat Jul 13 09:24:26 2019,-0.940338135,3.118225098,8.21546936,8.837505325,30.344054,120.182113,0
54.7228,Sat Jul 13 09:24:26 2019,-0.769256592,2.701873779,8.155639648,8.625910717,30.344054,120.182113,0
54.7498,Sat Jul 13 09:24:26 2019,-0.240432739,2.766479492,9.118759155,9.532207783,30.344054,120.182113,0
54.7738,Sat Jul 13 09:24:26 2019,-0.782409668,3.094299316,9.273086548,9.806986656,30.344054,120.182113,0
54.7998,Sat Jul 13 09:24:26 2019,-0.433059692,3.507064819,8.485855103,9.192213072,30.344054,120.182113,0
54.8228,Sat Jul 13 09:24:26 2019,-0.482116699,2.912445068,9.356842041,9.81148642,30.344054,120.182113,0
54.8488,Sat Jul 13 09:24:26 2019,-0.031066895,2.875366211,10.53411865,10.91953991,30.344054,120.182113,0
54.8738,Sat Jul 13 09:24:26 2019,-0.464172363,3.479553223,9.602111816,10.22366363,30.344054,120.182113,0
54.8998,Sat Jul 13 09:24:26 2019,-0.127975464,2.579849243,9.044586182,9.406196842,30.344054,120.182113,0
54.9238,Sat Jul 13 09:24:26 2019,-0.581420898,3.149337769,10.12493896,10.61935816,30.344054,120.182113,0
54.9498,Sat Jul 13 09:24:26 2019,-0.50604248,3.041656494,9.362823486,9.857495466,30.344054,120.182113,0
54.9698,Sat Jul 13 09:24:26 2019,-0.61730957,3.021316528,9.611679077,10.09424585,30.344054,120.182113,0
54.9938,Sat Jul 13 09:24:26 2019,-0.531158447,3.097885132,9.684661865,10.18192993,30.344054,120.182113,0
55.0168,Sat Jul 13 09:24:26 2019,-0.516799927,3.111053467,10.08665466,10.56817572,30.344054,120.182113,0
55.0398,Sat Jul 13 09:24:26 2019,-0.715408325,3.211547852,9.494430542,10.04838594,30.344054,120.182113,0
55.0668,Sat Jul 13 09:24:26 2019,-0.350509644,2.799987793,7.778778076,8.27479166,30.344054,120.182113,0
55.0898,Sat Jul 13 09:24:26 2019,-0.392379761,2.927993774,9.691833496,10.13206524,30.344054,120.182113,0
55.1178,Sat Jul 13 09:24:26 2019,-0.60534668,3.685333252,9.551864624,10.2560345,empty,empty,0
55.1408,Sat Jul 13 09:24:26 2019,-0.60534668,3.259399414,8.867507935,9.4669333,empty,empty,0
55.1668,Sat Jul 13 09:24:26 2019,-0.348114014,3.06678772,9.044586182,9.556720645,empty,empty,0
55.1898,Sat Jul 13 09:24:26 2019,-0.770446777,3.038070679,9.200119019,9.719344198,empty,empty,0
55.2258,Sat Jul 13 09:24:27 2019,-0.421096802,3.017730713,9.243179321,9.732439835,empty,empty,0
55.2388,Sat Jul 13 09:24:27 2019,-0.589782715,3.003372192,8.417663574,8.956849235,empty,empty,0
55.2658,Sat Jul 13 09:24:27 2019,-0.272735596,2.974655151,9.506393433,9.964661262,empty,empty,0
55.2898,Sat Jul 13 09:24:27 2019,-0.440231323,3.730789185,9.227630615,9.963019539,empty,empty,0
55.3108,Sat Jul 13 09:24:27 2019,-0.684310913,2.968673706,8.613876343,9.136748363,empty,empty,0
55.3358,Sat Jul 13 09:24:27 2019,-0.449813843,3.722412109,9.828231812,10.51916465,empty,empty,0
55.3598,Sat Jul 13 09:24:27 2019,-0.681915283,3.388626099,9.392730713,10.00855562,empty,empty,0
55.3848,Sat Jul 13 09:24:27 2019,-0.9271698,3.501083374,9.89642334,10.53833116,empty,empty,0
55.4228,Sat Jul 13 09:24:27 2019,-0.453399658,2.639663696,8.420059204,8.835767804,empty,empty,0
55.4388,Sat Jul 13 09:24:27 2019,-0.799163818,2.509262085,9.600906372,9.955524204,empty,empty,0
55.4608,Sat Jul 13 09:24:27 2019,-0.854202271,3.341964722,9.757644653,10.34939703,empty,empty,0
55.4838,Sat Jul 13 09:24:27 2019,-1.16166687,3.830093384,9.701416016,10.49459661,empty,empty,0
55.5098,Sat Jul 13 09:24:27 2019,-1.118606567,3.004577637,8.585159302,9.164263618,empty,empty,0
55.5348,Sat Jul 13 09:24:27 2019,-0.857788086,3.613540649,9.691833496,10.37907091,empty,empty,0
55.5598,Sat Jul 13 09:24:27 2019,-0.181808472,3.734375,10.14169312,10.80891069,empty,empty,0
55.5798,Sat Jul 13 09:24:27 2019,-1.097061157,3.344345093,9.058929443,9.718661942,empty,empty,0
55.6078,Sat Jul 13 09:24:27 2019,-0.571838379,2.709060669,9.511184692,9.905990263,empty,empty,0
55.6278,Sat Jul 13 09:24:27 2019,-0.407928467,3.318023682,9.750457764,10.30762404,30.344054,120.182113,0
55.6498,Sat Jul 13 09:24:27 2019,-0.561080933,3.138565063,8.472686768,9.052724647,30.344054,120.182113,0
55.6748,Sat Jul 13 09:24:27 2019,-0.532363892,2.923217773,9.371200562,9.830972151,30.344054,120.182113,0
55.6948,Sat Jul 13 09:24:27 2019,-0.629272461,3.322814941,9.495620728,10.07987579,30.344054,120.182113,0
55.7158,Sat Jul 13 09:24:27 2019,-0.50604248,3.487915039,8.197525024,8.923062638,30.344054,120.182113,0
55.7398,Sat Jul 13 09:24:27 2019,-0.656784058,3.216339111,9.098419189,9.672509205,30.344054,120.182113,0
55.7668,Sat Jul 13 09:24:27 2019,-0.452194214,3.418533325,9.614074707,10.21377903,30.344054,120.182113,0
55.7898,Sat Jul 13 09:24:27 2019,-0.573043823,3.340759277,9.404693604,9.996865186,30.344054,120.182113,0
55.8178,Sat Jul 13 09:24:27 2019,-0.199752808,3.065582275,8.385360718,8.930395861,30.344054,120.182113,0
55.8398,Sat Jul 13 09:24:27 2019,-0.163864136,3.058410645,9.015869141,9.521902304,30.344054,120.182113,0
55.8698,Sat Jul 13 09:24:27 2019,-0.596969604,3.210357666,9.094833374,9.663268761,30.344054,120.182113,0
55.8898,Sat Jul 13 09:24:27 2019,-0.565856934,3.270172119,8.917755127,9.515281197,30.344054,120.182113,0
55.9178,Sat Jul 13 09:24:27 2019,-0.903244019,3.044052124,8.801712036,9.356935281,30.344054,120.182113,0
55.9398,Sat Jul 13 09:24:27 2019,-0.742935181,3.017730713,9.192932129,9.704053404,30.344054,120.182113,0
55.9668,Sat Jul 13 09:24:27 2019,-0.593383789,3.588424683,9.654754639,10.31713057,30.344054,120.182113,0
55.9908,Sat Jul 13 09:24:27 2019,-1.353103638,3.259399414,9.264724731,9.914116115,30.344054,120.182113,0
56.0158,Sat Jul 13 09:24:27 2019,-0.702255249,3.005767822,9.66192627,10.14300852,30.344054,120.182113,0
56.0408,Sat Jul 13 09:24:27 2019,-0.343322754,3.248641968,9.200119019,9.76287535,30.344054,120.182113,0
56.0678,Sat Jul 13 09:24:27 2019,-0.009521484,3.108657837,9.593734741,10.0848198,30.344054,120.182113,0
56.0908,Sat Jul 13 09:24:27 2019,-0.393569946,3.507064819,9.683456421,10.30648966,30.344054,120.182113,0
56.1188,Sat Jul 13 09:24:27 2019,-0.580215454,3.273757935,9.481262207,10.04731178,30.344054,120.182113,0
56.1408,Sat Jul 13 09:24:27 2019,-0.995376587,3.495101929,8.695220947,9.424085068,empty,empty,0
56.1688,Sat Jul 13 09:24:27 2019,-0.074142456,2.618133545,10.31037903,10.63785862,empty,empty,0
56.1908,Sat Jul 13 09:24:27 2019,-0.004745483,3.472366333,8.88067627,9.535395192,empty,empty,0
56.2188,Sat Jul 13 09:24:28 2019,-0.793182373,3.486724854,7.866119385,8.640730447,empty,empty,0
56.2408,Sat Jul 13 09:24:28 2019,-0.656784058,2.84664917,11.01387024,11.39474065,empty,empty,0
56.2678,Sat Jul 13 09:24:28 2019,-1.098266602,3.883926392,9.055343628,9.914147566,empty,empty,0
56.2908,Sat Jul 13 09:24:28 2019,-0.888885498,3.009353638,8.162826538,8.745173745,empty,empty,0
56.3178,Sat Jul 13 09:24:28 2019,-0.454589844,2.985427856,9.239593506,9.720571977,empty,empty,0
56.3418,Sat Jul 13 09:24:28 2019,-0.468948364,3.16847229,9.477676392,10.00427304,empty,empty,0
56.3688,Sat Jul 13 09:24:28 2019,-0.400756836,3.846847534,9.067306519,9.857732472,empty,empty,0
56.3918,Sat Jul 13 09:24:28 2019,-0.579025269,2.913650513,7.903198242,8.443054662,empty,empty,0
56.4188,Sat Jul 13 09:24:28 2019,-0.568252563,3.467575073,9.725341797,10.34066057,empty,empty,0
56.4418,Sat Jul 13 09:24:28 2019,-0.372039795,3.306060791,9.411880493,9.98258213,empty,empty,0
56.4678,Sat Jul 13 09:24:28 2019,-0.523986816,2.638473511,8.247772217,8.675358851,empty,empty,0
56.4908,Sat Jul 13 09:24:28 2019,-0.114807129,3.62789917,9.33291626,10.01389829,empty,empty,0
56.5178,Sat Jul 13 09:24:28 2019,-0.868545532,3.04524231,10.82484436,11.27852506,empty,empty,0
56.5408,Sat Jul 13 09:24:28 2019,-1.38180542,1.962493896,8.124542236,8.471655981,empty,empty,0
56.5688,Sat Jul 13 09:24:28 2019,-0.965454102,3.237869263,7.928329468,8.618254297,empty,empty,0
56.5908,Sat Jul 13 09:24:28 2019,-0.518005371,3.038070679,11.56541443,11.96900221,empty,empty,0
56.6238,Sat Jul 13 09:24:28 2019,-0.581420898,4.246444702,10.38575745,11.23540389,empty,empty,0
56.6408,Sat Jul 13 09:24:28 2019,-0.227279663,3.260604858,8.134109497,8.766238498,empty,empty,0
56.6688,Sat Jul 13 09:24:28 2019,-0.575424194,3.181640625,10.11895752,10.62295869,30.344054,120.182113,0
56.6898,Sat Jul 13 09:24:28 2019,-0.727371216,3.035675049,8.924942017,9.455103484,30.344054,120.182113,0
56.7108,Sat Jul 13 09:24:28 2019,-0.990585327,3.239074707,9.322143555,9.91842854,30.344054,120.182113,0
56.7328,Sat Jul 13 09:24:28 2019,-0.441436768,2.663589478,9.475280762,9.852437304,30.344054,120.182113,0
56.7558,Sat Jul 13 09:24:28 2019,-0.340942383,3.158905029,9.306594849,9.834003781,30.344054,120.182113,0
56.7758,Sat Jul 13 09:24:28 2019,-0.684310913,3.483139038,9.250366211,9.908068128,30.344054,120.182113,0
56.8018,Sat Jul 13 09:24:28 2019,-0.471343994,3.07875061,8.800506592,9.335405013,30.344054,120.182113,0
56.8258,Sat Jul 13 09:24:28 2019,-0.825485229,3.247436523,9.448959351,10.02547269,30.344054,120.182113,0
56.8528,Sat Jul 13 09:24:28 2019,-0.144729614,2.998596191,9.005096436,9.492327828,30.344054,120.182113,0
56.8758,Sat Jul 13 09:24:28 2019,-0.47253418,2.966293335,9.051757813,9.537111942,30.344054,120.182113,0
56.9028,Sat Jul 13 09:24:28 2019,-1.031265259,3.84564209,10.21705627,10.96543251,30.344054,120.182113,0
56.9218,Sat Jul 13 09:24:28 2019,-0.924789429,3.615936279,9.109191895,9.844166173,30.344054,120.182113,0
56.9468,Sat Jul 13 09:24:28 2019,-0.392379761,2.085723877,8.708389282,8.963272274,30.344054,120.182113,0
56.9718,Sat Jul 13 09:24:28 2019,-0.697463989,3.513046265,10.23141479,10.84019367,30.344054,120.182113,0
56.9918,Sat Jul 13 09:24:28 2019,-0.287094116,3.710449219,8.280075073,9.077967815,30.344054,120.182113,0
57.0178,Sat Jul 13 09:24:28 2019,-0.673538208,3.035675049,9.403503418,9.904284591,30.344054,120.182113,0
57.0418,Sat Jul 13 09:24:28 2019,-0.60055542,3.138565063,8.749069214,9.314368984,30.344054,120.182113,0
57.0678,Sat Jul 13 09:24:28 2019,-0.60774231,2.633682251,9.409484863,9.789996849,30.344054,120.182113,0
57.0918,Sat Jul 13 09:24:28 2019,-0.14352417,3.248641968,8.811279297,9.39217316,30.344054,120.182113,0
57.1178,Sat Jul 13 09:24:28 2019,-0.403152466,3.767883301,9.54586792,10.27049516,30.344054,120.182113,0
57.1418,Sat Jul 13 09:24:28 2019,-0.348114014,2.654022217,8.866317749,9.261566159,30.344054,120.182113,0
57.1618,Sat Jul 13 09:24:28 2019,-0.570648193,2.698287964,9.027832031,9.43971125,30.344054,120.182113,0
57.1848,Sat Jul 13 09:24:28 2019,-0.456985474,2.466186523,9.045776367,9.387064599,empty,empty,0
57.2068,Sat Jul 13 09:24:29 2019,-0.27154541,3.708053589,9.515960693,10.21650166,empty,empty,0
57.2338,Sat Jul 13 09:24:29 2019,-0.884109497,3.308456421,9.592529297,10.18548731,empty,empty,0
57.2568,Sat Jul 13 09:24:29 2019,-0.531158447,3.374267578,9.0912323,9.71176172,empty,empty,0
57.2848,Sat Jul 13 09:24:29 2019,-0.81590271,3.310852051,9.4609375,10.05667822,empty,empty,0
57.3068,Sat Jul 13 09:24:29 2019,-0.570648193,3.237869263,8.787353516,9.382271502,empty,empty,0
57.3348,Sat Jul 13 09:24:29 2019,-0.580215454,3.040466309,10.06033325,10.52574893,empty,empty,0
57.3578,Sat Jul 13 09:24:29 2019,-0.594573975,3.350326538,9.617660522,10.20184297,empty,empty,0
57.3858,Sat Jul 13 09:24:29 2019,-0.470153809,2.591812134,8.726333618,9.115230834,empty,empty,0
57.4078,Sat Jul 13 09:24:29 2019,-0.431869507,2.701873779,8.789749146,9.205776623,empty,empty,0
57.4358,Sat Jul 13 09:24:29 2019,-0.546722412,3.120620728,9.218063354,9.74730071,empty,empty,0
57.4578,Sat Jul 13 09:24:29 2019,-0.543121338,3.030899048,9.023040771,9.533970557,empty,empty,0
57.4868,Sat Jul 13 09:24:29 2019,-0.532363892,2.991409302,8.202301025,8.746981367,empty,empty,0
57.5128,Sat Jul 13 09:24:29 2019,-0.49647522,2.352523804,9.073287964,9.38644823,empty,empty,0
57.5338,Sat Jul 13 09:24:29 2019,-0.762069702,2.756912231,9.057739258,9.498629151,empty,empty,0
57.5588,Sat Jul 13 09:24:29 2019,-0.37802124,2.783233643,8.556442261,9.005664536,empty,empty,0
57.5838,Sat Jul 13 09:24:29 2019,-0.369644165,2.826309204,8.728729248,9.182340378,empty,empty,0
57.6088,Sat Jul 13 09:24:29 2019,-0.742935181,2.876556396,10.06391907,10.49328339,empty,empty,0
57.6418,Sat Jul 13 09:24:29 2019,-0.559875488,2.333389282,9.362823486,9.665434793,empty,empty,0
57.6558,Sat Jul 13 09:24:29 2019,-0.466552734,3.265396118,9.057739258,9.639664088,empty,empty,0
57.6838,Sat Jul 13 09:24:29 2019,-0.940338135,2.198196411,9.167816162,9.474447554,empty,empty,0
57.7078,Sat Jul 13 09:24:29 2019,-0.717803955,3.423309326,11.14189148,11.67801503,30.344054,120.182113,0
57.7328,Sat Jul 13 09:24:29 2019,-0.852996826,2.960296631,9.705001831,10.18224043,30.344054,120.182113,0
57.7568,Sat Jul 13 09:24:29 2019,-0.417510986,3.693710327,9.372390747,10.08263456,30.344054,120.182113,0
57.7768,Sat Jul 13 09:24:29 2019,0.029953003,3.436477661,9.286254883,9.901757705,30.344054,120.182113,0
57.8038,Sat Jul 13 09:24:29 2019,-0.307434082,3.233093262,10.41566467,10.91024648,30.344054,120.182113,0
57.8278,Sat Jul 13 09:24:29 2019,-0.251205444,3.234283447,8.795730591,9.374890411,30.344054,120.182113,0
57.8508,Sat Jul 13 09:24:29 2019,-0.787200928,2.852630615,7.468902588,8.03378445,30.344054,120.182113,0
57.8728,Sat Jul 13 09:24:29 2019,0.162750244,2.951934814,10.14408875,10.56612243,30.344054,120.182113,0
57.8978,Sat Jul 13 09:24:29 2019,-0.58380127,3.233093262,9.465713501,10.01965309,30.344054,120.182113,0
57.9188,Sat Jul 13 09:24:29 2019,-0.372039795,3.714050293,9.733718872,10.42486769,30.344054,120.182113,0
57.9418,Sat Jul 13 09:24:29 2019,-0.251205444,3.241455078,8.257339478,8.87433324,30.344054,120.182113,0
57.9668,Sat Jul 13 09:24:29 2019,-0.969055176,3.082336426,9.121154785,9.676535041,30.344054,120.182113,0
57.9918,Sat Jul 13 09:24:29 2019,-1.190383911,3.085922241,9.953857422,10.48900412,30.344054,120.182113,0
58.0128,Sat Jul 13 09:24:29 2019,-0.697463989,3.148147583,8.789749146,9.362530601,30.344054,120.182113,0
58.0378,Sat Jul 13 09:24:29 2019,-0.680709839,2.760498047,9.318557739,9.74265024,30.344054,120.182113,0
58.0628,Sat Jul 13 09:24:29 2019,-0.205734253,2.847839355,7.647171021,8.162826728,30.344054,120.182113,0
58.0838,Sat Jul 13 09:24:29 2019,-0.137542725,2.657608032,9.541091919,9.905262917,30.344054,120.182113,0
58.1078,Sat Jul 13 09:24:29 2019,0.205825806,2.977050781,8.830413818,9.321019462,30.344054,120.182113,0
58.1348,Sat Jul 13 09:24:29 2019,-0.406738281,3.033279419,9.09602356,9.597075839,30.344054,120.182113,0
58.1588,Sat Jul 13 09:24:29 2019,-1.056396484,2.679153442,9.046966553,9.494284623,30.344054,120.182113,0
58.1838,Sat Jul 13 09:24:29 2019,-0.748916626,2.798782349,10.09024048,10.49795274,30.344054,120.182113,0
58.2078,Sat Jul 13 09:24:30 2019,-0.413909912,2.195800781,8.545669556,8.832968394,empty,empty,0
58.2278,Sat Jul 13 09:24:30 2019,-0.464172363,3.06439209,8.855545044,9.38225095,empty,empty,0
58.2518,Sat Jul 13 09:24:30 2019,-1.033660889,2.686325073,9.65953064,10.07925242,empty,empty,0
58.2738,Sat Jul 13 09:24:30 2019,-0.800354004,2.393203735,10.02922058,10.34182073,empty,empty,0
58.3018,Sat Jul 13 09:24:30 2019,-0.934356689,3.172073364,9.277877808,9.849573009,empty,empty,0
58.3238,Sat Jul 13 09:24:30 2019,-0.654388428,2.691116333,10.45874023,10.81922264,empty,empty,0
58.3518,Sat Jul 13 09:24:30 2019,-0.910430908,2.509262085,9.320953369,9.695640895,empty,empty,0
58.3738,Sat Jul 13 09:24:30 2019,-0.606536865,2.497299194,10.09382629,10.41583984,empty,empty,0
58.4018,Sat Jul 13 09:24:30 2019,-0.440231323,2.828704834,9.968215942,10.37114766,empty,empty,0
58.4228,Sat Jul 13 09:24:30 2019,-0.960678101,1.461196899,7.610076904,7.808410163,empty,empty,0
58.4438,Sat Jul 13 09:24:30 2019,-0.173431396,2.116836548,9.314971924,9.554045078,empty,empty,0
58.4688,Sat Jul 13 09:24:30 2019,0.096954346,2.965087891,8.692840576,9.185130572,empty,empty,0
58.4888,Sat Jul 13 09:24:30 2019,-0.200958252,2.840667725,10.32354736,10.7091273,empty,empty,0
58.5138,Sat Jul 13 09:24:30 2019,-0.144729614,1.889511108,10.12254333,10.29840194,empty,empty,0
58.5388,Sat Jul 13 09:24:30 2019,-0.61730957,2.490112305,8.691635132,9.062353539,empty,empty,0
58.5638,Sat Jul 13 09:24:30 2019,-0.48449707,2.478149414,9.287445068,9.624582995,empty,empty,0
58.5888,Sat Jul 13 09:24:30 2019,-0.451004028,2.633682251,9.358032227,9.732032367,empty,empty,0
58.6148,Sat Jul 13 09:24:30 2019,-0.37562561,2.013946533,8.234603882,8.485621741,empty,empty,0
58.6388,Sat Jul 13 09:24:30 2019,-0.106445313,2.86100769,9.352050781,9.780467751,empty,empty,0
58.6598,Sat Jul 13 09:24:30 2019,-0.177032471,2.364486694,9.282669067,9.580714109,empty,empty,0
58.6848,Sat Jul 13 09:24:30 2019,-0.16027832,2.628890991,9.794723511,10.14265082,30.344054,120.182113,0
58.7088,Sat Jul 13 09:24:30 2019,-0.313415527,2.346542358,9.000305176,9.306448495,30.344054,120.182113,0
58.7328,Sat Jul 13 09:24:30 2019,-0.206939697,2.119232178,9.919158936,10.145131,30.344054,120.182113,0
58.7538,Sat Jul 13 09:24:30 2019,-0.468948364,2.05581665,9.2240448,9.461992239,30.344054,120.182113,0
58.7788,Sat Jul 13 09:24:30 2019,-0.415115356,2.872970581,9.732513428,10.15618523,30.344054,120.182113,0
58.7998,Sat Jul 13 09:24:30 2019,-0.094467163,2.344146729,9.821044922,10.09736952,30.344054,120.182113,0
58.8238,Sat Jul 13 09:24:30 2019,-0.547912598,2.187423706,9.779174805,10.03580044,30.344054,120.182113,0
58.8498,Sat Jul 13 09:24:30 2019,-0.395965576,2.627700806,9.842590332,10.19500783,30.344054,120.182113,0
58.8738,Sat Jul 13 09:24:30 2019,-0.372039795,2.484130859,10.86552429,11.15208222,30.344054,120.182113,0
58.8938,Sat Jul 13 09:24:30 2019,-0.516799927,2.974655151,9.515960693,9.983444463,30.344054,120.182113,0
58.9178,Sat Jul 13 09:24:30 2019,-0.672348022,2.168273926,9.409484863,9.679456032,30.344054,120.182113,0
58.9408,Sat Jul 13 09:24:30 2019,-0.695068359,2.365692139,10.28286743,10.57435492,30.344054,120.182113,0
58.9638,Sat Jul 13 09:24:30 2019,-0.657989502,2.719818115,9.446578979,9.852320294,30.344054,120.182113,0
58.9878,Sat Jul 13 09:24:30 2019,-0.466552734,2.0390625,8.822052002,9.066644851,30.344054,120.182113,0
59.0088,Sat Jul 13 09:24:30 2019,-0.209335327,2.401580811,8.99671936,9.314095282,30.344054,120.182113,0
59.0348,Sat Jul 13 09:24:30 2019,-0.423492432,2.369277954,8.930923462,9.2495523,30.344054,120.182113,0
59.0588,Sat Jul 13 09:24:30 2019,-0.025085449,2.098892212,9.265914917,9.500692451,30.344054,120.182113,0
59.0838,Sat Jul 13 09:24:30 2019,-0.133956909,2.511642456,9.124740601,9.465050624,30.344054,120.182113,0
59.1048,Sat Jul 13 09:24:30 2019,-0.209335327,2.971069336,9.086456299,9.5621526,30.344054,120.182113,0
59.1298,Sat Jul 13 09:24:30 2019,-0.302642822,2.196990967,8.75982666,9.036200811,30.344054,120.182113,0
59.1508,Sat Jul 13 09:24:30 2019,-0.322982788,2.680343628,9.964614868,10.32386116,30.344054,120.182113,0
59.1748,Sat Jul 13 09:24:30 2019,-0.447418213,2.895690918,9.377182007,9.824293936,30.344054,120.182113,0
59.1948,Sat Jul 13 09:24:30 2019,-0.296661377,2.269973755,9.019454956,9.30544768,empty,empty,0
59.2198,Sat Jul 13 09:24:31 2019,-0.431869507,2.193405151,10.0770874,10.32207479,empty,empty,0
59.2448,Sat Jul 13 09:24:31 2019,-0.27154541,3.050033569,10.02922058,10.48626278,empty,empty,0
59.2678,Sat Jul 13 09:24:31 2019,-0.509628296,2.38243103,9.58416748,9.888981996,empty,empty,0
59.2888,Sat Jul 13 09:24:31 2019,-0.364868164,2.908859253,9.148666382,9.606908321,empty,empty,0
59.3178,Sat Jul 13 09:24:31 2019,-0.669952393,2.715042114,9.642791748,10.04010571,empty,empty,0
59.3398,Sat Jul 13 09:24:31 2019,-0.360076904,2.066589355,8.802902222,9.049394149,empty,empty,0
59.3678,Sat Jul 13 09:24:31 2019,-0.199752808,2.742553711,8.618652344,9.046693886,empty,empty,0
59.3898,Sat Jul 13 09:24:31 2019,-0.440231323,2.25920105,9.124740601,9.410562365,empty,empty,0
59.4098,Sat Jul 13 09:24:31 2019,0.130447388,2.350128174,9.017059326,9.319199421,empty,empty,0
59.4358,Sat Jul 13 09:24:31 2019,-0.417510986,2.584625244,9.7684021,10.11317372,empty,empty,0
59.4598,Sat Jul 13 09:24:31 2019,-0.296661377,2.186233521,9.919158936,10.16156184,empty,empty,0
59.4848,Sat Jul 13 09:24:31 2019,-0.072937012,3.420928955,9.253952026,9.86629124,empty,empty,0
59.5048,Sat Jul 13 09:24:31 2019,-0.601745605,2.252029419,8.956039429,9.2544247,empty,empty,0
59.5298,Sat Jul 13 09:24:31 2019,0.022781372,2.205368042,9.823440552,10.06797653,empty,empty,0
59.5508,Sat Jul 13 09:24:31 2019,-0.392379761,2.642059326,9.527923584,9.895239622,empty,empty,0
59.5758,Sat Jul 13 09:24:31 2019,-0.311019897,2.598983765,9.435806274,9.79213409,empty,empty,0
59.6018,Sat Jul 13 09:24:31 2019,-0.102844238,2.459014893,9.791137695,10.09572724,empty,empty,0
59.6258,Sat Jul 13 09:24:31 2019,-0.550308228,2.898086548,9.989746094,10.41617837,empty,empty,0
59.6508,Sat Jul 13 09:24:31 2019,-0.495269775,2.780838013,9.080474854,9.509646459,empty,empty,0
59.6748,Sat Jul 13 09:24:31 2019,-0.429473877,2.618133545,8.062332153,8.487654023,empty,empty,0
59.6998,Sat Jul 13 09:24:31 2019,-0.904449463,2.786819458,9.775588989,10.2052208,empty,empty,0
59.7258,Sat Jul 13 09:24:31 2019,-1.020492554,2.14793396,9.282669067,9.582430295,empty,empty,0
59.7498,Sat Jul 13 09:24:31 2019,-0.342132568,2.524810791,8.595916748,8.965573544,empty,empty,0
59.7748,Sat Jul 13 09:24:31 2019,-0.25479126,2.710250854,8.793334961,9.205059371,empty,empty,0
59.8008,Sat Jul 13 09:24:31 2019,-0.690292358,3.093109131,9.274291992,9.800832597,empty,empty,0
59.8248,Sat Jul 13 09:24:31 2019,-0.618499756,2.237670898,9.653549194,9.928782657,empty,empty,0
59.8498,Sat Jul 13 09:24:31 2019,-0.841033936,3.205566406,9.91317749,10.45246775,empty,empty,0
59.8748,Sat Jul 13 09:24:31 2019,-0.849411011,3.443649292,9.664321899,10.29462662,empty,empty,0
59.9008,Sat Jul 13 09:24:31 2019,-1.118606567,2.639663696,9.508789063,9.931574624,empty,empty,0
59.9248,Sat Jul 13 09:24:31 2019,-0.642425537,2.766479492,8.244186401,8.719674809,empty,empty,0
59.9508,Sat Jul 13 09:24:31 2019,-0.698669434,2.698287964,9.572189331,9.96973949,empty,empty,0
59.9748,Sat Jul 13 09:24:31 2019,-0.15788269,3.222320557,9.883270264,10.3965046,empty,empty,0
60.0008,Sat Jul 13 09:24:31 2019,-0.704650879,2.802383423,8.726333618,9.19232202,empty,empty,0
60.0248,Sat Jul 13 09:24:31 2019,-0.809921265,2.211349487,8.612670898,8.928837495,empty,empty,0
60.0458,Sat Jul 13 09:24:31 2019,-0.212921143,2.72102356,10.22782898,10.58573523,empty,empty,0
60.0668,Sat Jul 13 09:24:31 2019,-0.72618103,2.269973755,8.251358032,8.588657003,empty,empty,0
60.0908,Sat Jul 13 09:24:31 2019,-0.425872803,3.382644653,9.663116455,10.24692501,30.374222,120.184072,0
60.1118,Sat Jul 13 09:24:31 2019,0.0909729,3.510650635,10.24337769,10.82865321,30.374222,120.184072,0
60.1328,Sat Jul 13 09:24:31 2019,-0.217697144,2.484130859,9.12713623,9.461654926,30.374222,120.184072,0
60.1548,Sat Jul 13 09:24:31 2019,-0.92956543,2.954315186,9.702606201,10.18492205,30.374222,120.184072,0
60.1758,Sat Jul 13 09:24:31 2019,-0.540740967,2.918426514,8.972793579,9.450959672,30.374222,120.184072,0
60.2008,Sat Jul 13 09:24:32 2019,-0.196166992,3.048843384,9.313766479,9.802049454,30.374222,120.184072,0
60.2578,Sat Jul 13 09:24:32 2019,-0.05140686,2.715042114,10.26371765,10.61687319,empty,empty,0
60.2638,Sat Jul 13 09:24:32 2019,-0.510818481,2.974655151,9.536300659,10.00252663,empty,empty,0
60.2708,Sat Jul 13 09:24:32 2019,-0.60295105,2.423110962,10.03401184,10.34003918,empty,empty,0
60.2958,Sat Jul 13 09:24:32 2019,-0.014312744,3.910247803,8.345870972,9.216496352,empty,empty,0
60.3178,Sat Jul 13 09:24:32 2019,-0.490493774,1.876358032,8.853149414,9.063087672,empty,empty,0
60.3418,Sat Jul 13 09:24:32 2019,-0.49168396,3.41255188,9.508789063,10.11456044,empty,empty,0
60.3688,Sat Jul 13 09:24:32 2019,-0.813522339,2.146743774,9.803100586,10.06832203,empty,empty,0
60.3918,Sat Jul 13 09:24:32 2019,-0.202148438,2.773666382,9.590148926,9.98524139,empty,empty,0
60.4398,Sat Jul 13 09:24:32 2019,-0.720199585,3.107467651,8.233413696,8.829730672,empty,empty,0
60.4468,Sat Jul 13 09:24:32 2019,-0.550308228,3.002182007,9.828231812,10.29126214,empty,empty,0
60.4668,Sat Jul 13 09:24:32 2019,-0.251205444,3.241455078,10.22543335,10.72984727,empty,empty,0
60.4908,Sat Jul 13 09:24:32 2019,-0.83265686,2.84185791,9.10798645,9.577311262,empty,empty,0
